56,3,204254,0,6,0,7,4,2,0,0,0,45,38,0
48,3,248164,9,13,2,11,0,4,1,4386,0,50,38,1
23,1,197918,15,10,4,10,3,4,1,0,0,40,38,1
50,3,171225,9,13,2,3,0,1,1,0,0,40,29,1
35,3,81232,9,13,2,11,0,4,1,15024,0,50,38,1
90,3,46786,9,13,2,11,0,4,1,9386,0,15,38,1
34,3,177675,9,13,2,12,0,4,1,0,0,40,38,1
43,3,241928,11,9,5,0,1,2,0,0,0,32,38,0
44,3,48087,9,13,2,3,0,4,1,0,0,40,38,1
23,3,122272,9,13,4,0,3,4,0,0,0,30,38,0
38,3,258888,15,10,2,0,5,4,0,0,0,35,38,1
38,3,156728,9,13,2,0,0,4,1,0,0,56,38,0
25,3,212793,7,12,4,9,1,4,1,0,0,50,38,1
52,3,273514,11,9,5,2,1,4,1,0,0,40,38,0
25,3,181666,7,12,4,12,3,4,0,0,0,40,38,0
39,3,203204,7,12,2,0,5,4,0,0,0,25,38,1
39,1,116666,11,9,4,10,3,0,1,4650,0,48,38,0
43,3,137126,15,10,2,3,0,4,1,0,0,40,38,1
39,3,324420,3,2,2,2,0,4,1,0,0,45,25,0
40,5,282678,12,14,5,3,4,4,0,0,0,20,38,0
41,1,33658,15,10,2,10,0,4,1,0,0,45,38,1
35,3,379959,11,9,0,7,1,4,0,0,0,40,38,0
36,5,48093,15,10,2,11,0,4,1,0,0,92,38,0
24,3,206827,15,10,4,11,3,4,0,5060,0,30,38,0
26,3,160261,12,14,4,9,1,1,1,0,0,20,18,0
35,3,108946,11,9,0,12,4,4,0,0,0,40,38,0
42,3,383493,15,10,2,3,0,4,1,15024,0,50,38,1
32,3,166634,11,9,2,6,0,2,1,0,0,40,38,0
26,1,213451,15,10,4,7,3,2,0,0,0,10,22,0
39,3,242922,11,9,2,2,0,2,1,0,0,40,38,0
42,3,98211,9,13,2,3,0,4,1,15024,0,45,38,1
70,3,280307,9,13,2,3,0,4,1,0,0,20,4,0
51,3,148431,11,9,2,2,0,4,1,0,0,40,38,0
37,3,128715,9,13,2,3,0,4,1,0,0,60,38,1
31,3,87950,8,11,0,11,1,0,0,0,0,40,38,0
46,3,133938,12,14,0,3,1,4,0,27828,0,50,38,1
25,3,144478,15,10,4,7,3,4,1,0,0,40,30,0
46,3,249935,10,16,2,9,0,4,1,0,0,70,38,0
37,4,111128,15,10,2,2,0,4,1,0,0,50,38,1
45,3,235646,9,13,2,3,0,4,1,0,0,40,38,1
37,3,192939,9,13,2,2,0,4,1,0,0,40,38,1
39,4,283338,9,13,2,3,0,4,1,7298,0,40,38,1
43,3,315971,9,13,0,3,1,4,0,0,0,45,38,1
30,3,284395,11,9,2,2,0,4,1,0,0,50,38,0
36,3,334291,15,10,2,2,0,4,1,0,1887,40,38,1
30,3,155781,11,9,2,2,0,4,1,0,0,70,38,0
49,3,233639,1,7,2,7,0,4,1,0,0,50,38,0
25,3,99126,8,11,2,9,5,4,0,7688,0,40,38,1
35,3,148581,11,9,2,2,0,4,1,0,1740,40,38,0
35,5,176101,11,9,2,4,0,4,1,0,0,80,38,1
45,0,98524,7,12,2,0,0,4,1,0,0,40,38,1
64,3,125684,11,9,2,2,0,4,1,0,0,40,38,0
24,3,379066,15,10,4,0,1,4,1,0,2205,24,38,0
41,3,291965,15,10,4,12,4,1,0,0,0,40,29,0
40,3,114580,11,9,2,3,5,4,0,0,0,24,38,1
47,3,181307,15,10,2,11,0,4,1,99999,0,60,38,1
44,1,254134,7,12,0,12,1,2,1,0,0,40,38,0
40,3,179666,9,13,4,3,1,4,1,0,0,30,1,0
48,3,107373,0,6,2,13,0,4,1,0,0,40,38,1
44,5,282722,14,15,2,9,0,4,1,99999,0,50,38,1
32,3,226696,9,13,4,3,1,4,1,0,0,55,38,1
51,0,306784,11,9,2,2,0,4,1,4386,0,40,38,1
58,3,116901,11,9,0,7,4,4,0,0,0,25,38,0
26,3,139992,9,13,4,9,1,4,0,0,0,40,38,0
49,4,306289,11,9,2,3,0,4,1,0,0,40,38,1
50,3,71898,4,3,2,6,5,1,0,0,0,35,29,0
40,3,187802,15,10,2,5,0,4,1,0,1887,40,38,1
53,3,213378,11,9,5,11,1,4,0,0,0,33,38,0
31,3,257644,1,7,4,13,4,4,1,0,0,40,38,0
50,3,217083,11,9,2,0,5,4,0,0,0,40,38,1
22,3,255252,11,9,4,2,3,4,1,0,0,40,38,0
37,3,220585,11,9,4,0,1,4,1,0,0,40,38,0
50,5,174752,11,9,0,4,1,4,1,0,0,40,38,0
29,3,168479,12,14,2,9,0,4,1,0,0,40,38,1
51,1,88120,11,9,4,7,1,2,1,0,0,40,38,0
28,3,115945,10,16,4,0,3,4,1,0,0,18,38,0
45,3,114032,14,15,2,9,0,4,1,0,0,60,38,1
23,3,157951,15,10,4,3,1,4,0,0,0,50,38,0
45,1,318280,15,10,2,9,0,4,1,7688,0,50,38,1
39,3,143445,11,9,2,7,2,2,0,0,0,40,38,0
67,1,258973,11,9,0,7,1,4,0,0,0,24,38,0
47,3,121958,5,4,3,7,4,4,0,0,0,30,38,0
19,0,234151,11,9,4,0,4,2,0,0,0,40,38,0
24,3,291407,11,9,2,13,0,2,1,0,0,40,38,0
45,6,81853,15,10,2,0,5,1,0,0,0,40,38,1
40,5,57233,8,11,2,3,0,4,1,0,0,40,38,1
51,3,467611,6,5,2,4,0,4,1,0,0,40,25,0
59,3,70720,9,13,0,11,1,4,1,0,0,55,38,1
38,3,187870,9,13,2,9,0,4,1,7298,0,50,38,1
59,5,309124,11,9,2,13,0,4,1,0,0,40,38,1
34,3,27494,11,9,0,2,1,0,1,0,0,48,38,1
48,3,440706,5,4,2,6,0,4,1,0,0,40,38,1
46,3,241935,1,7,2,7,0,2,1,7688,0,40,38,1
30,3,121142,9,13,4,11,1,4,1,0,0,40,38,1
57,5,84231,15,10,2,7,0,4,1,0,0,48,38,0
52,6,254285,9,13,2,9,0,4,1,0,0,40,38,0
38,3,100295,5,4,2,6,5,4,0,0,0,50,1,1
33,3,198003,15,10,2,2,0,4,1,7298,0,50,38,1
49,1,145290,4,3,2,7,0,4,1,0,0,40,38,0
38,3,91039,9,13,2,11,0,4,1,15024,0,60,38,1
47,6,207120,8,11,2,3,0,4,1,0,0,38,38,1
46,4,326048,15,10,2,3,0,4,1,0,0,40,38,1
56,3,182062,9,13,2,12,0,4,1,0,0,48,38,1
26,3,391349,9,13,2,0,5,4,0,0,0,40,38,1
56,5,196307,9,13,4,9,1,4,1,0,0,20,38,0
54,3,256908,9,13,2,12,0,4,1,0,0,25,38,1
30,3,169583,9,13,1,3,5,4,0,0,0,40,38,1
48,0,205707,12,14,3,3,1,4,0,10520,0,50,38,1
31,3,193650,1,7,0,7,1,4,0,0,0,40,38,0
26,3,152129,2,8,4,7,4,2,1,0,0,40,38,0
34,3,319854,10,16,4,9,1,4,1,0,0,40,35,1
18,3,240183,11,9,4,7,3,4,0,0,0,20,38,0
57,4,125000,14,15,2,9,0,4,1,0,0,35,38,1
58,3,201112,15,10,0,0,1,2,0,0,0,55,38,1
62,4,137354,12,14,2,9,0,1,1,0,0,40,34,0
17,3,340557,1,7,4,7,3,4,1,0,0,25,38,0
35,3,242094,11,9,2,7,2,2,1,0,0,40,38,0
55,5,76901,7,12,2,3,0,4,1,0,0,55,38,1
27,0,38645,9,13,4,3,1,4,0,0,0,40,38,0
34,3,80933,11,9,2,2,0,4,1,0,1672,40,38,0
51,5,306784,11,9,2,3,0,4,1,0,0,30,38,0
43,3,266439,11,9,0,6,1,4,1,0,0,45,38,0
39,1,113253,9,13,2,9,5,4,0,0,0,50,38,1
24,3,417668,9,13,4,9,3,4,1,0,0,30,38,0
45,3,421412,11,9,2,6,0,4,1,0,0,45,38,1
23,3,216639,9,13,4,12,1,4,0,0,0,40,38,0
33,3,520033,2,8,2,0,5,4,0,0,0,40,38,0
61,3,137733,15,10,0,7,1,4,1,0,0,25,38,0
18,3,173585,11,9,4,11,3,2,0,0,0,18,38,0
23,3,482082,2,8,4,6,3,4,1,0,0,21,25,0
22,3,203182,9,13,4,3,4,4,0,0,0,30,38,0
31,3,301168,15,10,4,2,1,4,1,0,0,40,21,0
49,1,37353,12,14,2,3,0,4,1,0,0,40,38,1
35,3,155961,11,9,4,7,3,2,0,0,0,35,22,0
44,3,112517,12,14,2,12,0,4,1,0,0,20,38,1
55,6,146326,12,14,2,9,0,4,1,7688,0,45,38,1
48,3,128460,11,9,2,2,0,4,1,0,0,42,38,1
83,4,153183,9,13,2,3,0,4,1,0,2392,55,38,1
58,5,248841,11,9,2,11,0,4,1,15024,0,40,38,1
46,3,133169,8,11,2,2,0,4,1,0,0,40,38,0
39,3,140854,11,9,4,9,1,4,1,0,0,50,38,0
51,3,231181,15,10,4,6,1,4,1,0,0,21,38,0
56,3,31782,0,6,2,11,0,4,1,0,0,40,38,0
28,3,392487,11,9,2,11,5,4,0,0,0,40,38,0
25,3,25249,15,10,4,0,1,4,0,0,0,40,38,0
27,3,183511,11,9,2,5,0,4,1,0,0,40,38,0
27,3,259840,9,13,2,0,0,4,1,0,0,45,38,0
47,3,199832,11,9,2,2,0,4,1,0,0,40,38,0
18,3,78817,11,9,4,0,3,4,0,0,0,20,38,0
47,3,26994,15,10,0,0,1,4,0,0,0,35,38,0
53,6,118793,11,9,2,10,0,4,1,0,0,40,38,0
61,5,163174,14,15,2,9,0,4,1,0,0,35,38,1
62,3,178249,9,13,2,3,0,4,1,0,0,35,38,1
27,1,331046,9,13,4,9,1,4,0,0,0,45,38,0
69,3,174474,0,6,5,6,1,4,0,0,0,28,28,0
28,1,296537,11,9,2,2,0,4,1,0,0,45,38,0
53,3,110977,12,14,2,3,0,4,1,0,1902,50,38,1
21,3,231053,11,9,4,6,3,4,1,0,0,30,38,0
40,3,221172,12,14,2,3,0,4,1,0,0,65,38,1
35,3,98389,1,7,2,4,0,4,1,0,0,40,38,0
28,3,78870,9,13,4,11,1,4,1,8614,0,40,38,1
26,3,122999,12,14,4,9,1,4,1,8614,0,40,38,1
54,1,34832,10,16,2,3,0,4,1,0,0,60,38,1
22,3,275385,15,10,4,7,2,4,1,0,0,25,38,0
32,3,296282,9,13,2,11,0,4,1,0,0,40,38,0
65,3,330144,15,10,2,3,0,4,1,0,0,40,38,0
53,5,174102,5,4,2,3,0,4,1,4386,0,50,11,1
36,3,107302,12,14,2,9,0,4,1,0,0,60,38,1
42,3,127314,9,13,2,12,0,4,1,0,0,45,38,1
54,3,169182,11,9,5,0,4,4,0,0,0,38,32,0
46,0,199725,8,11,0,2,1,0,0,0,0,60,38,0
40,3,115161,11,9,2,13,0,4,1,0,0,30,38,0
34,3,191385,11,9,2,6,0,4,1,0,0,48,38,0
54,3,138847,11,9,2,6,0,4,1,0,0,45,38,1
62,3,368476,4,3,2,4,0,4,1,0,0,24,25,0
29,3,221366,9,13,2,9,0,4,1,5013,0,40,10,0
25,3,161478,9,13,4,9,1,1,0,0,0,40,38,0
41,1,183224,12,14,2,9,5,1,0,0,0,40,35,1
55,3,185436,15,10,2,3,0,4,1,0,0,70,38,1
39,1,166497,11,9,0,5,1,4,1,0,0,40,38,1
17,3,205726,1,7,4,11,3,4,0,0,0,15,38,0
33,3,150154,11,9,2,2,0,4,1,0,0,40,38,0
36,1,117312,15,10,2,13,5,4,0,0,0,40,38,0
53,0,266598,11,9,2,9,0,4,1,0,0,40,38,1
33,3,80058,11,9,4,7,3,4,1,0,0,48,38,0
25,3,206343,11,9,4,10,2,4,1,0,0,40,38,0
24,6,155775,11,9,2,12,0,4,1,0,0,40,38,0
36,3,156667,9,13,2,9,0,4,1,0,1902,50,38,1
34,3,265706,12,14,4,11,4,4,1,0,0,60,38,1
40,3,226585,15,10,2,0,5,4,0,0,0,35,38,1
59,3,171355,10,16,2,3,0,4,1,0,0,40,38,1
45,5,33234,9,13,2,11,0,4,1,0,0,40,38,1
40,3,198316,0,6,2,3,0,4,1,0,0,40,38,1
67,5,354405,11,9,6,7,1,4,0,0,0,20,38,0
17,3,231439,1,7,4,5,3,4,1,0,0,30,38,0
24,3,206008,7,12,4,9,3,2,1,0,0,20,38,0
38,3,260997,15,10,2,6,0,2,1,0,0,40,38,0
59,3,176011,15,10,5,0,4,4,1,0,0,40,38,0
37,3,189251,10,16,5,9,4,4,0,0,0,40,38,0
53,4,134793,15,10,2,3,0,4,1,15024,0,50,38,1
55,3,387569,11,9,2,2,0,4,1,4386,0,40,38,1
24,1,322658,9,13,4,9,1,4,0,0,0,40,38,0
42,3,121055,9,13,2,11,0,4,1,0,0,60,38,0
20,3,108887,11,9,4,6,3,4,0,0,0,40,38,0
60,4,105339,9,13,2,3,0,4,1,7298,0,60,38,1
29,3,202878,5,4,2,4,0,4,1,0,2042,40,38,0
33,3,267859,15,10,2,3,0,4,1,0,0,40,4,1
26,3,190027,0,6,0,5,1,4,0,0,0,30,38,0
42,3,27444,15,10,3,9,1,4,1,0,0,40,38,1
34,6,216283,9,13,2,9,5,4,0,0,0,45,38,1
46,1,441542,9,13,2,13,0,2,1,0,0,40,38,0
26,3,397317,12,14,4,9,1,4,0,0,1876,40,38,0
30,3,208068,11,9,2,2,0,3,1,0,0,40,25,0
24,3,379418,15,10,4,0,1,4,0,0,0,40,38,0
72,4,473748,15,10,2,3,0,4,1,0,0,25,38,1
41,3,122215,12,14,2,9,0,4,1,15024,0,40,38,1
47,1,543162,11,9,5,0,4,2,0,0,0,40,38,0
43,3,187795,9,13,2,3,0,4,1,0,0,45,38,1
37,3,103925,15,10,4,12,2,4,0,0,0,40,38,0
47,3,164423,11,9,0,3,4,4,0,0,0,43,38,0
55,3,189719,9,13,2,3,0,4,1,0,0,45,38,1
36,3,210945,9,13,2,9,0,4,1,0,0,40,38,1
33,3,255334,9,13,2,9,0,4,1,0,0,25,38,1
46,3,99086,15,10,2,0,5,4,0,0,0,40,38,1
38,3,131808,8,11,0,2,4,4,1,0,0,40,38,0
32,3,34104,11,9,2,3,0,4,1,3103,0,55,38,1
57,3,178353,11,9,2,2,0,4,1,0,0,50,38,1
41,3,166813,15,10,2,11,0,4,1,0,0,55,38,0
46,5,168195,14,15,2,9,0,4,1,0,1902,45,38,1
50,3,145333,10,16,0,9,2,4,1,10520,0,50,38,1
53,1,176059,12,14,0,9,4,4,0,0,0,50,38,0
17,3,73338,1,7,4,11,3,4,1,0,0,20,38,0
21,3,25505,8,11,4,0,4,2,0,0,0,35,38,0
42,5,198692,15,10,2,2,0,4,1,0,0,45,38,1
29,3,115677,9,13,4,9,1,4,1,0,0,40,38,0
59,3,115414,15,10,2,3,0,4,1,0,0,40,38,1
35,3,210844,7,12,2,3,0,4,1,0,0,40,32,0
41,4,223671,11,9,2,11,0,4,1,0,1887,55,38,1
41,4,253060,9,13,2,11,0,4,1,7688,0,45,38,1
20,3,122215,11,9,4,7,3,2,1,0,0,52,38,0
36,5,408427,14,15,2,9,0,4,1,0,0,60,38,1
53,3,346754,15,10,2,3,5,4,0,0,0,40,38,1
37,5,126738,11,9,2,4,0,4,1,0,0,72,38,0
27,5,208577,15,10,2,3,0,4,1,0,0,45,38,1
29,3,39484,9,13,2,7,0,4,1,7298,0,42,38,1
45,3,360393,12,14,2,3,0,4,1,0,1902,50,38,1
35,5,115618,11,9,0,11,1,4,1,0,0,50,38,1
56,3,164332,11,9,2,11,5,4,0,0,0,15,38,0
33,3,133503,11,9,2,11,0,4,1,0,1977,45,38,1
42,4,1097453,9,13,2,11,0,4,1,0,0,60,38,1
31,3,209538,0,6,2,2,0,4,1,0,0,40,38,0
35,3,150057,15,10,2,3,0,4,1,0,0,40,38,1
38,1,194630,9,13,4,10,1,4,0,4787,0,43,38,1
55,3,199067,9,13,2,3,0,4,1,15024,0,42,38,1
30,3,35644,11,9,4,7,3,4,1,0,0,10,38,0
64,1,190660,11,9,0,2,1,4,1,0,0,40,38,1
17,3,184198,1,7,4,11,3,4,0,0,0,13,38,0
64,3,143110,9,13,6,9,1,4,0,0,0,30,38,0
59,3,314149,8,11,2,11,0,4,1,0,1740,50,38,0
77,5,71676,15,10,6,0,1,4,0,0,1944,1,38,0
36,0,51089,9,13,2,0,0,4,1,0,0,50,38,1
22,3,74631,15,10,4,5,3,4,0,0,0,13,38,0
22,0,471452,9,13,4,12,3,4,1,0,0,8,38,0
46,3,171550,11,9,0,6,1,4,0,0,0,38,38,0
54,1,286342,12,14,4,9,1,4,0,0,0,32,38,1
51,1,133050,15,10,2,3,0,2,1,0,0,40,38,1
41,3,353541,11,9,2,6,0,4,1,0,0,40,25,0
21,3,188923,15,10,4,11,3,4,0,0,0,55,38,0
66,3,236879,13,1,6,8,2,4,0,0,0,40,12,0
39,3,344743,15,10,2,0,3,2,0,0,0,50,38,1
41,3,198196,11,9,2,13,0,4,1,0,0,40,38,0
27,3,360097,11,9,4,5,1,2,1,0,0,40,38,0
20,3,196745,15,10,4,7,3,4,0,0,0,16,38,0
33,3,59083,9,13,2,0,0,4,1,0,1902,45,38,1
37,3,359131,11,9,0,2,4,4,0,0,0,48,38,0
53,6,281590,11,9,2,3,5,4,0,15024,0,40,38,1
38,1,116608,11,9,2,0,5,4,0,0,0,35,38,1
24,3,283757,9,13,4,0,3,4,1,0,0,39,38,0
37,3,64922,9,13,5,7,1,4,1,0,0,70,8,0
53,3,152373,15,10,0,2,1,4,1,0,0,48,38,1
47,3,312088,11,9,2,2,0,4,1,0,0,40,38,0
42,5,185129,14,15,2,9,0,4,1,0,1887,40,38,1
30,3,156890,11,9,2,6,0,4,1,0,0,45,38,0
46,3,163229,5,4,2,13,0,4,1,0,0,40,38,0
36,3,83893,15,10,2,3,0,4,1,0,0,40,38,1
27,3,189775,11,9,4,0,1,2,0,0,0,40,38,0
36,3,176634,9,13,2,11,5,4,0,0,0,35,38,1
29,3,137618,15,10,4,7,1,4,0,0,0,41,38,1
30,3,207301,11,9,4,11,1,4,0,0,1980,40,38,0
47,3,196707,14,15,0,0,1,4,1,0,0,40,38,0
48,5,209057,9,13,3,11,3,4,1,0,0,50,38,1
19,3,361341,2,8,4,9,1,1,0,0,0,25,36,0
39,3,245053,9,13,2,9,0,4,1,0,0,50,38,1
20,3,151780,8,11,4,11,1,2,0,0,0,35,38,0
63,5,117681,8,11,2,4,0,4,1,0,0,40,38,0
23,6,96748,15,10,4,9,3,4,1,0,0,10,38,0
55,3,419732,15,10,0,7,4,4,0,0,0,38,38,0
28,3,383322,8,11,2,6,0,4,1,0,0,40,38,1
65,5,223580,15,10,2,6,0,4,1,6514,0,40,38,1
39,0,193583,9,13,0,9,4,4,0,5455,0,60,38,0
42,0,34218,9,13,2,3,0,4,1,7298,0,50,38,1
64,4,161325,7,12,2,11,0,4,1,0,1887,50,38,1
43,3,143583,0,6,2,5,0,2,1,0,0,40,38,0
49,1,174981,12,14,2,3,0,2,1,0,0,47,38,1
45,1,102359,9,13,2,9,0,4,1,0,0,37,38,0
31,3,351187,11,9,0,7,4,4,1,0,0,40,38,0
42,1,248476,15,10,0,13,1,4,1,0,0,65,38,1
26,3,109080,15,10,2,11,0,4,1,0,0,60,38,0
45,3,236040,15,10,2,9,0,4,1,0,0,40,38,1
43,3,373403,8,11,2,2,0,4,1,0,0,40,38,0
30,5,250499,15,10,2,0,5,4,0,0,0,55,38,1
58,3,349910,11,9,2,3,0,4,1,7688,0,40,38,1
23,3,207415,9,13,4,3,3,4,0,0,0,15,38,0
31,3,109428,7,12,2,0,5,4,0,0,1740,40,38,0
43,3,233130,9,13,0,11,1,4,1,0,0,40,38,1
36,1,51424,11,9,0,0,4,4,0,0,0,40,38,0
52,4,206054,15,10,2,2,0,4,1,0,0,40,38,0
22,3,126945,8,11,2,12,0,4,1,0,0,40,38,0
57,3,124507,9,13,2,11,0,4,1,0,0,55,38,1
61,3,159822,5,4,2,2,0,4,1,7688,0,40,30,1
46,1,36228,11,9,2,2,0,4,1,0,1902,40,38,0
60,5,52900,11,9,2,2,0,4,1,0,0,42,38,1
26,3,247025,11,9,4,10,4,4,1,0,0,44,38,0
44,0,399155,11,9,4,2,3,2,0,0,0,40,38,0
44,3,120277,9,13,2,9,0,4,1,15024,0,50,21,1
55,3,156430,9,13,2,9,0,4,1,0,0,40,38,1
58,3,175127,2,8,2,13,2,4,1,0,0,40,38,0
46,5,246212,12,14,2,3,0,4,1,0,0,45,38,1
30,3,327112,9,13,0,11,1,4,1,0,1564,40,38,1
30,6,190385,15,10,4,0,1,4,0,0,0,37,38,0
30,3,176871,15,10,5,0,4,2,0,0,0,40,38,0
61,3,119684,14,15,2,9,0,4,1,15024,0,20,38,1
48,3,182313,15,10,2,5,0,4,1,0,0,40,38,0
37,3,295127,11,9,4,6,1,4,1,0,0,40,38,0
24,3,185821,15,10,4,11,3,4,0,0,0,40,38,0
47,3,74305,9,13,0,2,1,4,1,0,0,40,38,0
20,3,258517,15,10,4,5,3,4,1,0,0,25,38,0
28,3,56179,15,10,4,3,1,4,1,2174,0,55,38,0
17,3,151799,1,7,4,7,3,4,0,0,0,20,38,0
18,3,447882,15,10,4,0,1,4,0,0,0,20,38,0
48,3,193775,9,13,0,0,3,4,1,0,0,38,38,1
49,4,330874,15,10,2,11,0,4,1,0,0,70,38,1
22,3,175374,15,10,2,7,0,4,1,0,0,24,38,0
53,5,118793,0,6,2,2,0,4,1,0,0,50,38,1
27,3,321577,11,9,4,0,3,2,0,0,0,40,38,0
54,3,182314,10,16,2,3,0,4,1,0,1977,50,38,1
26,3,78258,8,11,0,9,4,4,0,0,0,36,38,0
56,5,26716,9,13,2,3,0,4,1,0,0,20,38,1
28,3,205337,11,9,2,2,0,4,1,0,0,40,38,0
43,5,187322,11,9,0,7,4,4,1,0,0,45,38,0
43,3,313022,11,9,2,6,0,2,1,4386,0,40,38,1
32,1,84119,11,9,2,2,0,4,1,0,0,40,38,0
31,3,72630,9,13,4,3,1,4,1,14084,0,50,38,1
46,3,251786,3,2,5,7,1,4,0,0,0,40,25,0
46,3,148995,11,9,2,11,0,4,1,0,0,40,38,1
32,4,343872,15,10,2,13,0,2,1,0,0,35,13,0
38,3,312771,8,11,2,11,0,4,1,0,0,40,38,1
51,1,146325,10,16,2,9,0,4,1,0,1887,40,38,1
50,4,293196,11,9,2,3,0,4,1,7298,0,40,38,1
33,0,26543,8,11,2,12,0,4,1,0,0,40,38,1
47,4,79627,14,15,0,9,1,4,1,27828,0,50,38,1
56,3,145574,11,9,2,2,0,4,1,0,0,40,38,1
52,6,334273,7,12,2,11,0,4,1,0,0,40,38,1
26,3,141824,15,10,0,3,1,4,0,0,0,40,38,0
27,3,120155,11,9,2,0,0,4,1,0,0,39,38,0
41,5,141327,12,14,0,9,4,4,0,0,0,35,38,0
30,3,227146,9,13,2,11,0,4,1,0,0,40,38,1
50,3,124094,11,9,2,2,0,4,1,0,0,40,30,0
46,3,383384,11,9,2,9,0,4,1,0,0,40,38,0
49,3,149049,15,10,0,3,1,4,1,14344,0,45,38,1
55,3,184882,8,11,2,13,0,4,1,5178,0,50,38,1
45,3,174533,15,10,2,13,0,4,1,7298,0,50,38,1
32,0,83413,9,13,2,0,0,4,1,0,0,35,38,1
50,3,146325,11,9,2,2,0,4,1,0,0,44,38,1
43,6,139734,9,13,2,3,0,4,1,15024,0,40,38,1
52,0,312500,8,11,0,4,1,4,0,0,0,40,38,0
24,3,197387,11,9,4,7,3,4,1,0,0,40,25,0
40,3,46990,10,16,2,9,5,4,0,0,1977,20,38,1
54,1,182543,15,10,6,0,4,4,0,0,0,40,25,0
33,3,192663,11,9,5,11,1,4,0,0,0,35,38,0
39,3,177154,9,13,2,11,0,4,1,15024,0,50,38,1
46,3,110171,12,14,2,9,0,4,1,15024,0,50,38,1
36,3,183612,11,9,2,9,0,4,1,0,1977,40,38,1
41,3,242619,7,12,0,9,1,4,1,0,0,80,38,0
63,0,97855,12,14,2,3,0,4,1,0,0,50,38,1
51,3,203435,15,10,0,11,4,4,0,0,0,40,21,0
33,3,85355,11,9,5,6,1,4,1,0,0,30,38,0
53,0,105788,9,13,0,3,4,2,0,0,0,50,38,1
51,5,388496,15,10,0,2,1,4,1,0,0,8,32,1
45,3,101452,12,14,2,3,0,4,1,15024,0,60,8,1
30,6,361497,9,13,2,10,0,4,1,0,0,72,38,1
24,3,410439,15,10,4,2,3,4,1,0,0,15,38,0
22,3,67234,11,9,4,11,1,4,1,0,0,60,38,0
23,3,210526,11,9,4,0,3,4,1,0,0,40,38,0
31,3,354464,11,9,2,7,0,4,1,0,0,40,38,0
50,4,304955,9,13,2,11,0,4,1,0,0,60,38,1
22,3,305781,11,9,4,11,1,4,1,0,0,45,1,0
37,4,328466,15,10,2,3,0,4,1,0,0,50,38,1
25,3,163396,15,10,4,12,1,3,0,0,0,40,38,0
40,3,48612,11,9,4,0,4,2,0,0,0,35,38,0
46,3,153254,11,9,2,6,0,2,1,0,0,40,38,0
46,5,122206,11,9,2,3,0,4,1,0,0,50,38,0
31,3,301637,8,11,4,4,3,4,1,0,0,40,38,0
48,3,247895,9,13,2,3,0,2,1,0,0,40,38,1
42,3,116632,10,16,2,9,0,4,1,0,0,45,38,1
37,3,271013,11,9,0,5,1,4,1,0,0,40,38,0
29,3,184078,11,9,4,7,2,4,0,0,0,40,38,0
17,3,147069,0,6,4,11,3,4,0,0,0,16,38,0
23,3,209770,11,9,4,0,3,4,0,0,0,40,38,0
27,3,93235,11,9,4,11,1,4,1,0,0,30,38,0
19,3,231962,11,9,4,7,4,4,1,0,0,40,38,0
33,3,190511,5,4,0,5,1,4,1,2176,0,35,38,0
31,3,173495,11,9,4,7,3,4,1,0,0,35,38,0
49,3,329603,9,13,2,2,0,4,1,0,1902,40,38,1
43,3,289669,12,14,0,9,4,4,0,0,2547,40,38,1
32,3,349365,15,10,2,11,0,2,1,0,0,65,38,0
42,4,23510,12,14,0,3,4,1,1,0,2201,60,18,1
23,3,276568,15,10,4,11,3,4,0,0,0,40,38,0
44,3,182629,12,14,0,11,1,4,1,0,0,24,19,0
33,5,127894,14,15,2,9,0,4,1,0,0,60,38,1
69,3,141181,4,3,2,0,0,4,1,1797,0,40,38,0
56,3,282023,14,15,2,9,0,4,1,0,0,45,38,1
47,3,246739,9,13,2,3,0,4,1,99999,0,55,38,1
31,3,373432,6,5,2,2,0,4,1,0,0,43,38,0
23,3,267471,2,8,4,11,3,4,0,0,0,25,38,0
55,3,368727,15,10,0,2,1,4,1,0,0,40,38,0
36,3,70282,15,10,0,0,4,2,0,0,0,40,38,0
58,3,203735,11,9,0,3,4,4,0,0,0,40,38,0
42,3,306982,9,13,2,0,0,1,1,0,0,40,29,1
36,3,257691,9,13,4,11,1,4,0,0,0,20,38,0
44,3,215468,9,13,5,6,4,2,0,0,0,7,38,0
46,5,328216,14,15,2,9,0,4,1,0,0,45,38,1
21,3,346341,15,10,4,9,1,4,0,0,0,40,38,0
28,3,319768,12,14,2,11,0,4,1,0,0,45,9,1
70,3,141742,8,11,2,6,0,4,1,9386,0,50,38,1
50,3,120914,1,7,2,2,0,4,1,0,0,40,38,0
51,3,202956,8,11,2,11,0,4,1,0,0,40,38,0
40,5,240698,11,9,2,2,0,4,1,0,0,60,38,0
41,3,107584,11,9,2,6,0,4,1,0,0,40,38,0
68,1,144761,11,9,6,10,1,4,1,0,1668,20,38,0
51,3,302579,11,9,0,7,2,2,0,0,0,30,38,0
33,3,99309,11,9,2,3,0,4,1,0,0,50,38,0
25,3,231016,12,14,4,9,1,4,0,4650,0,37,38,0
39,4,216473,9,13,2,3,0,4,1,0,0,60,38,1
42,3,37869,15,10,2,2,0,4,1,0,0,40,38,0
28,3,184078,2,8,0,6,1,4,0,0,0,40,38,0
41,1,47858,9,13,2,10,0,4,1,0,0,40,38,1
54,5,200960,9,13,2,11,0,4,1,0,0,50,38,1
